-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200323_0002382f...|     4.0|334485|35.1350128|128.8652168|    16.377033|1584951154836|    NORMAL|
|20200323_0002382f...|    3.65|334486|35.1348023|128.8647711|     15.47233|1584951157839|    NORMAL|
|20200323_0002382f...|    3.56|334487|35.1346758|128.8644707|      15.2374|1584951159838|    NORMAL|
|20200323_0002382f...|    3.78|334488| 35.134548|128.8641743|    15.129361|1584951161842|    NORMAL|
|20200323_0002382f...|   3.983|334489|35.1344237|128.8638679|    15.639212|1584951163837|    NORMAL|
|20200323_0002382f...|     4.0|334490| 35.134298|128.8635503|    15.974089|1584951165867|    NORMAL|
|20200323_0002382f...|     4.0|334491|35.1341607|128.8632229|    16.678846|1584951167855|    NORMAL|
|20200323_0002382f...|     4.0|334492|35.1340135|128.8628991|    16.795874|1584951169855|    NORMAL|
|20200323_0002382f...|     4.4|334493| 35.133836|128.8625841|     16.81553|1584951171938|    NORMAL|
|20200323_0002382f...|     5.0|334494|35.1336497|128.8622928|     17.30938|1584951173838|    NORMAL|
|20200323_0002382f...|     5.0|334495|35.1334485|128.8620003|    17.310526|1584951175838|    NORMAL|
|20200323_0002382f...|   4.666|334496|35.1332389|128.8617264|    16.965256|1584951177848|    NORMAL|
|20200323_0002382f...|     4.0|334497|35.1330349|128.8614787|    15.899954|1584951179841|    NORMAL|
|20200323_0002382f...|     4.0|334498|35.1328318|128.8612606|    15.138935|1584951181831|    NORMAL|
|20200323_0002382f...|   4.333|334499|35.1326316|128.8610633|    14.572903|1584951183832|    NORMAL|
|20200323_0002382f...|     5.0|334500|35.1324276|128.8608706|    14.387643|1584951185841|    NORMAL|
|20200323_0002382f...|     5.6|334501|35.1323251|128.8607756|    14.399561|1584951186857|    NORMAL|
|20200323_0002382f...|     5.2|334502|35.1320119|128.8604931|    14.594084|1584951189893|    NORMAL|
|20200323_0002382f...|   5.333|334503| 35.131793|128.8602995|    15.228135|1584951191848|    NORMAL|
|20200323_0002382f...|   5.333|334504|35.1315524|128.8601145|    15.722464|1584951193836|    NORMAL|
|20200323_0002382f...|     6.0|334505|35.1313055|128.8599293|    15.970284|1584951195849|    NORMAL|
|20200323_0002382f...|     6.0|334506|35.1310505|128.8597483|     16.16962|1584951197850|    NORMAL|
|20200323_0002382f...|     6.0|334507|35.1307904|128.8595564|    16.691778|1584951199832|    NORMAL|
|20200323_0002382f...|     6.0|334508|35.1305426|128.8593357|     16.90089|1584951201827|    NORMAL|
|20200323_0002382f...|     6.0|334509|35.1302896|128.8591071|    17.176504|1584951203861|    NORMAL|
|20200323_0002382f...|     6.0|334510|  35.13016|128.8589988|    17.440517|1584951204846|    NORMAL|
|20200323_0002382f...|     6.0|334511|35.1297614|128.8586845|    17.486164|1584951207844|    NORMAL|
|20200323_0002382f...|     6.0|334512|35.1294955|128.8584766|    17.363722|1584951209825|    NORMAL|
|20200323_0002382f...|   5.666|334513| 35.129245| 128.858258|    17.089964|1584951211831|    NORMAL|
|20200323_0002382f...|     5.6|334514| 35.129006|128.8580147|    17.227184|1584951213854|    NORMAL|
|20200323_0002382f...|     6.0|334515|35.1287712|128.8577648|     17.19675|1584951215857|    NORMAL|
|20200323_0002382f...|     6.0|334516|35.1285519|128.8575072|    16.343178|1584951217897|    NORMAL|
|20200323_0002382f...|     6.0|334517|35.1283637|128.8572581|    14.959231|1584951219877|    NORMAL|
|20200323_0002382f...|     6.0|334518| 35.128218|128.8570358|    12.358705|1584951221843|    NORMAL|
|20200323_0002382f...|     6.0|334519|35.1281104| 128.856857|     9.843966|1584951223890|    NORMAL|
|20200323_0002382f...|     5.6|334520|35.1280473| 128.856697|     7.673659|1584951225845|    NORMAL|
|20200323_0002382f...|     5.0|334521|35.1279867|128.8565652|    5.5902963|1584951227813|    NORMAL|
|20200323_0002382f...|     4.4|334522|35.1279444|128.8564656|    2.7933972|1584951229841|    NORMAL|
|20200323_0002382f...|     5.2|334523|35.1279443|128.8564517| 0.0041735023|1584951231866|    NORMAL|
|20200323_0002382f...|   5.333|334524|35.1279493| 128.856455| 4.4399282E-4|1584951233838|    NORMAL|
|20200323_0002382f...|     5.0|334525|35.1279507| 128.856456|  1.560966E-4|1584951234921|    NORMAL|
|20200323_0002382f...|   5.417|334526|35.1279514|128.8564564|  8.587368E-6|1584951237834|    NORMAL|
|20200323_0002382f...|   5.966|334527|35.1279514|128.8564564|  9.251395E-7|1584951239855|    NORMAL|
|20200323_0002382f...|    7.09|334528|35.1279514|128.8564564| 1.8520856E-7|1584951241843|    NORMAL|
|20200323_0002382f...|   7.538|334529|35.1279514|128.8564564| 5.8526233E-8|1584951243842|    NORMAL|
|20200323_0002382f...|     7.0|334530|35.1279514|128.8564564|  9.740406E-9|1584951245867|    NORMAL|
|20200323_0002382f...|   6.333|334531|35.1279514|128.8564564| 1.6709805E-9|1584951247875|    NORMAL|
|20200323_0002382f...|     6.0|334532|35.1279514|128.8564564| 5.108054E-10|1584951249817|    NORMAL|
|20200323_0002382f...|   7.002|334533|35.1279514|128.8564564| 1.163308E-10|1584951251838|    NORMAL|
|20200323_0002382f...|   7.002|334534|35.1279514|128.8564564|1.7135625E-11|1584951253834|    NORMAL|
|20200323_0002382f...|   8.364|334535|35.1279509|128.8564489|  8.100387E-5|1584951255292|    NORMAL|
|20200323_0002382f...|  13.011|334536|35.1279405|128.8564212|    0.5055526|1584951257863|    NORMAL|
|20200323_0002382f...|  15.381|334537|35.1279299|128.8563944|    1.0690532|1584951259598|    NORMAL|
|20200323_0002382f...|  16.914|334538|35.1279274|128.8563905|    0.5923693|1584951261259|    NORMAL|
|20200323_0002382f...|  18.052|334539|35.1279286| 128.856394|  0.075874895|1584951263830|    NORMAL|
|20200323_0002382f...|  19.006|334540|35.1279283|128.8563936|  0.057947975|1584951265200|    NORMAL|
|20200323_0002382f...|  20.292|334541| 35.127927|128.8563942|  0.047659665|1584951267509|    NORMAL|
|20200323_0002382f...|   21.59|334542|35.1279286|128.8563934|   0.03874896|1584951269729|    NORMAL|
|20200323_0002382f...|  22.806|334543|35.1279299|128.8563925|   0.06979765|1584951271393|    NORMAL|
|20200323_0002382f...|  24.683|334544|35.1279298|128.8563928|  0.013513376|1584951273655|    NORMAL|
|20200323_0002382f...|  26.206|334545|35.1279302|128.8563919|  0.040518913|1584951275408|    NORMAL|
|20200323_0002382f...|  28.081|334546|35.1279298|128.8563886|   0.09778097|1584951277617|    NORMAL|
|20200323_0002382f...|   29.73|334547|35.1279296|128.8563848|   0.13934743|1584951279518|    NORMAL|
|20200323_0002382f...|   31.64|334548|35.1279301|128.8563844|  0.070558436|1584951281688|    NORMAL|
|20200323_0002382f...|  33.336|334549|35.1279307|128.8563837|   0.05753367|1584951283632|    NORMAL|
|20200323_0002382f...|  35.458|334550|35.1279307|128.8563833|  0.036832117|1584951285652|    NORMAL|
|20200323_0002382f...|  37.665|334551|35.1279295| 128.856382|  0.056932703|1584951287843|    NORMAL|
|20200323_0002382f...|  39.834|334552|35.1279279|128.8563788|   0.10828417|1584951289891|    NORMAL|
|20200323_0002382f...|  41.453|334553|35.1279274|128.8563771|   0.10073069|1584951291376|    NORMAL|
|20200323_0002382f...|  43.737|334554|35.1279259|128.8563774|   0.07419174|1584951293616|    NORMAL|
|20200323_0002382f...|  45.318|334555|35.1279247|128.8563766|  0.075671464|1584951295461|    NORMAL|
|20200323_0002382f...|  46.861|334556| 35.127924|128.8563753|   0.06715141|1584951297840|    NORMAL|
|20200323_0002382f...|  42.567|334557| 35.127887|128.8563416|    2.6115723|1584951299818|    NORMAL|
|20200323_0002382f...|   26.16|334558| 35.127848|128.8563081|     2.912918|1584951301836|    NORMAL|
|20200323_0002382f...|   11.22|334559|35.1278032|128.8562426|    3.4443438|1584951303858|    NORMAL|
|20200323_0002382f...|  10.304|334560|35.1277628|128.8561712|     4.870872|1584951305819|    NORMAL|
|20200323_0002382f...|   8.186|334561|35.1276797|128.8560355|    5.6180797|1584951307839|    NORMAL|
|20200323_0002382f...|   6.751|334562|35.1276085|128.8559145|     6.723078|1584951309809|    NORMAL|
|20200323_0002382f...|     4.0|334563|35.1275294|128.8557812|    7.4901915|1584951311827|    NORMAL|
|20200323_0002382f...|     4.0|334564|35.1274432|128.8556404|     7.872693|1584951313829|    NORMAL|
|20200323_0002382f...|     4.0|334565|35.1273519|128.8554839|     9.149903|1584951315818|    NORMAL|
|20200323_0002382f...|     4.0|334566|35.1272485|128.8553055|     9.926506|1584951317824|    NORMAL|
|20200323_0002382f...|     4.0|334567|35.1271308|128.8551169|     10.89704|1584951319810|    NORMAL|
|20200323_0002382f...|     4.0|334568|35.1270667|128.8550149|    11.303741|1584951320797|    NORMAL|
|20200323_0002382f...|     4.0|334569|35.1268765|128.8547117|    11.418237|1584951323816|    NORMAL|
|20200323_0002382f...|     4.0|334570|35.1267432|128.8545056|    11.841107|1584951325867|    NORMAL|
|20200323_0002382f...|     4.0|334571|35.1266028| 128.854307|    12.247122|1584951327804|    NORMAL|
|20200323_0002382f...|     4.0|334572| 35.126457|128.8540889|   12.7773695|1584951329795|    NORMAL|
|20200323_0002382f...|     4.0|334573|35.1263105|128.8538725|    12.258933|1584951331846|    NORMAL|
|20200323_0002382f...|     4.0|334574|35.1261706|128.8536643|    12.421869|1584951333820|    NORMAL|
|20200323_0002382f...|     4.0|334575|35.1260329|128.8534436|    12.639499|1584951335821|    NORMAL|
|20200323_0002382f...|     4.0|334576|35.1258884|128.8532114|    13.271893|1584951337831|    NORMAL|
|20200323_0002382f...|     4.0|334577|35.1257223|128.8529471|    12.321621|1584951339869|    NORMAL|
|20200323_0002382f...|     4.0|334578|35.1255841|128.8527145|    13.780142|1584951341844|    NORMAL|
|20200323_0002382f...|    3.98|334579|35.1254269| 128.852446|    14.708441|1584951343842|    NORMAL|
|20200323_0002382f...|   4.316|334580| 35.125273|128.8521732|    14.967808|1584951345813|    NORMAL|
|20200323_0002382f...|   4.316|334581|35.1251174|128.8518961|    15.077001|1584951347799|    NORMAL|
|20200323_0002382f...|     4.0|334582|35.1249616|128.8516179|    15.025617|1584951349836|    NORMAL|
|20200323_0002382f...|     4.0|334583|35.1247965|128.8513395|     15.38483|1584951351854|    NORMAL|
|20200323_0002382f...|     4.4|334584|35.1246229|128.8510645|    15.613451|1584951353897|    NORMAL|
|20200323_0002382f...|     4.8|334585|35.1245307|128.8509275|     15.76037|1584951354915|    NORMAL|
|20200323_0002382f...|     5.6|334586|35.1243456|128.8506608|    16.225697|1584951356886|    NORMAL|
|20200323_0002382f...|     6.0|334587|35.1240551|128.8502409|     16.61062|1584951359869|    NORMAL|
|20200323_0002382f...|     6.0|334588|35.1238548|128.8499643|     17.08402|1584951361798|    NORMAL|
|20200323_0002382f...|     6.0|334589|35.1236372|128.8496915|    17.211246|1584951363787|    NORMAL|
|20200323_0002382f...|     6.0|334590|35.1233997|128.8494259|    17.697634|1584951365791|    NORMAL|
|20200323_0002382f...|     6.0|334591| 35.123139|128.8491786|    18.237585|1584951367811|    NORMAL|
|20200323_0002382f...|     6.0|334592|35.1228714|128.8489446|    18.140223|1584951369858|    NORMAL|
|20200323_0002382f...|   6.333|334593|35.1226106|128.8487004|    18.758995|1584951371802|    NORMAL|
|20200323_0002382f...|     6.0|334594| 35.122337|128.8484484|    19.394638|1584951373790|    NORMAL|
|20200323_0002382f...|   5.666|334595|35.1221873|128.8483248|    19.686153|1584951374817|    NORMAL|
|20200323_0002382f...|     4.0|334596|35.1217225|128.8479726|    20.670465|1584951377809|    NORMAL|
|20200323_0002382f...|     4.0|334597| 35.121411|128.8477372|    20.607359|1584951379782|    NORMAL|
|20200323_0002382f...|     4.0|334598|35.1210953|128.8475005|    20.796581|1584951381787|    NORMAL|
|20200323_0002382f...|     4.4|334599|35.1207719|128.8472565|    21.219692|1584951383823|    NORMAL|
|20200323_0002382f...|     5.0|334600|35.1204492|128.8470088|    21.751558|1584951385758|    NORMAL|
|20200323_0002382f...|     6.0|334601|35.1201268| 128.846802|    21.330215|1584951387750|    NORMAL|
|20200323_0002382f...|   6.666|334602|35.1199415| 128.846682|    21.808619|1584951388779|    NORMAL|
|20200323_0002382f...|   6.666|334603|35.1194325|128.8463013|     22.07975|1584951391772|    NORMAL|
|20200323_0002382f...|     6.0|334604|35.1190895|128.8460419|     22.36347|1584951393765|    NORMAL|
|20200323_0002382f...|   5.333|334605|  35.11874|128.8457872|     22.52704|1584951395786|    NORMAL|
|20200323_0002382f...|     5.2|334606| 35.118388|128.8455377|    22.801222|1584951397779|    NORMAL|
|20200323_0002382f...|     6.0|334607|35.1180275|128.8452936|    22.951002|1584951399800|    NORMAL|
|20200323_0002382f...|     6.0|334608|35.1176567|128.8450576|    23.100826|1584951401801|    NORMAL|
|20200323_0002382f...|     5.6|334609| 35.117278|128.8448424|    22.997704|1584951403851|    NORMAL|
|20200323_0002382f...|     4.8|334610|35.1168876| 128.844665|     23.53846|1584951405788|    NORMAL|
|20200323_0002382f...|     5.0|334611|35.1164802|128.8445654|    22.178432|1584951407819|    NORMAL|
|20200323_0002382f...|   4.666|334612|35.1161052|128.8444641|    21.109186|1584951409795|    NORMAL|
|20200323_0002382f...|     4.4|334613|35.1157455| 128.844354|    20.256458|1584951411861|    NORMAL|
|20200323_0002382f...|     4.0|334614|35.1154012|128.8442765|    19.750013|1584951413856|    NORMAL|
|20200323_0002382f...|     4.0|334615|35.1150589|128.8442142|    19.395147|1584951415782|    NORMAL|
|20200323_0002382f...|     4.0|334616| 35.114888|128.8441828|    19.329166|1584951416762|    NORMAL|
|20200323_0002382f...|     4.0|334617|35.1143879|128.8440577|    18.886715|1584951419788|    NORMAL|
|20200323_0002382f...|     4.0|334618|35.1140586|128.8439583|    18.715595|1584951421854|    NORMAL|
|20200323_0002382f...|     4.0|334619|35.1137348|128.8438786|     18.82466|1584951423780|    NORMAL|
|20200323_0002382f...|     4.0|334620|35.1133993|128.8437988|     19.01538|1584951425794|    NORMAL|
|20200323_0002382f...|     4.0|334621|35.1130633|128.8437134|    18.995722|1584951427800|    NORMAL|
|20200323_0002382f...|     4.0|334622|35.1127295|128.8436312|     19.08113|1584951429786|    NORMAL|
|20200323_0002382f...|     4.0|334623|35.1123858|128.8435542|    19.014399|1584951431862|    NORMAL|
|20200323_0002382f...|     4.0|334624|35.1120572|128.8434677|     19.04545|1584951433787|    NORMAL|
|20200323_0002382f...|     4.0|334625|35.1117153|128.8433628|    19.156076|1584951435840|    NORMAL|
|20200323_0002382f...|     4.0|334626|35.1113846|128.8432493|    19.401901|1584951437783|    NORMAL|
|20200323_0002382f...|     4.0|334627|35.1110467| 128.843119|    19.016365|1584951439886|    NORMAL|
|20200323_0002382f...|   4.333|334628|35.1108944|128.8430508|    19.291445|1584951440793|    NORMAL|
|20200323_0002382f...|     5.6|334629|35.1103983|128.8428375|    18.989878|1584951443828|    NORMAL|
|20200323_0002382f...|   5.333|334630|35.1100847|128.8426915|    18.879763|1584951445779|    NORMAL|
|20200323_0002382f...|     4.4|334631|35.1097806|128.8425338|    18.452559|1584951447779|    NORMAL|
|20200323_0002382f...|     4.0|334632|35.1094775|128.8423537|    18.182983|1584951449829|    NORMAL|
|20200323_0002382f...|     4.0|334633|35.1091939|128.8421619|     18.40857|1584951451777|    NORMAL|
|20200323_0002382f...|     4.0|334634|35.1089063|128.8419626|    18.238173|1584951453768|    NORMAL|
|20200323_0002382f...|     4.0|334635| 35.108636|128.8417339|    18.240501|1584951455765|    NORMAL|
|20200323_0002382f...|     4.0|334636|35.1083816|128.8414641|    18.616516|1584951457771|    NORMAL|
|20200323_0002382f...|     4.0|334637|35.1081525|128.8411642|    18.968548|1584951459752|    NORMAL|
|20200323_0002382f...|     4.0|334638| 35.107963| 128.840808|    19.310251|1584951461772|    NORMAL|
|20200323_0002382f...|     4.0|334639|35.1078256|128.8404154|    19.572271|1584951463800|    NORMAL|
|20200323_0002382f...|     4.4|334640|35.1077156|128.8399996|    19.886036|1584951465785|    NORMAL|
|20200323_0002382f...|     5.2|334641|35.1076152|128.8395666|    20.156204|1584951467805|    NORMAL|
|20200323_0002382f...|   5.333|334642|35.1075146|128.8391207|    20.701603|1584951469790|    NORMAL|
|20200323_0002382f...|     5.2|334643|35.1073763|128.8386879|    20.563433|1584951471787|    NORMAL|
|20200323_0002382f...|   5.333|334644|35.1072005|128.8382631|    21.604414|1584951473755|    NORMAL|
|20200323_0002382f...|   5.666|334645| 35.106966|128.8378692|    21.834637|1584951475765|    NORMAL|
|20200323_0002382f...|   6.666|334646|35.1067094|128.8375069|    21.634678|1584951477766|    NORMAL|
|20200323_0002382f...|   6.666|334647|35.1064232|128.8371449|    22.436388|1584951479780|    NORMAL|
|20200323_0002382f...|   6.666|334648|35.1061008|128.8368188|     22.91388|1584951481779|    NORMAL|
|20200323_0002382f...|     6.0|334649|35.1057615|128.8365295|    23.119066|1584951483772|    NORMAL|
|20200323_0002382f...|     6.0|334650|35.1053959| 128.836275|    22.809013|1584951485836|    NORMAL|
|20200323_0002382f...|     6.0|334651|35.1050316|128.8360558|    22.408855|1584951487835|    NORMAL|
|20200323_0002382f...|    12.0|334652| 35.102046|128.8349428|    26.082724|1584951501704|    NORMAL|
|20200323_0002382f...|    12.0|334653|35.1016034|128.8348435|     25.10079|1584951503727|    NORMAL|
|20200323_0002382f...|    10.4|334654|35.1011612|128.8347565|    25.066513|1584951505771|    NORMAL|
|20200323_0002382f...|     8.0|334655|35.1007217|128.8346753|     24.87145|1584951507750|    NORMAL|
|20200323_0002382f...|     5.6|334656|35.1002777|128.8345975|    24.771288|1584951509859|    NORMAL|
|20200323_0002382f...|     4.8|334657|35.1000622|128.8345639|    24.794708|1584951510841|    NORMAL|
|20200323_0002382f...|   4.666|334658|35.0994058|128.8344914|    24.649202|1584951513764|    NORMAL|
|20200323_0002382f...|   5.333|334659|35.0989555| 128.834458|    24.645956|1584951515766|    NORMAL|
