-----------------------------------------------------------------------------------------------------------
+--------+----------+----------+------------------------------------+------+----------+-----------+--------------+-------------+----------+---------------------------------------------------+
|accuracy|accuracy_x|accuracy_y|address                             |id    |lat       |lng        |speed         |time         |types     |uuid                                               |
|4.0     |null      |null      |null                                |385097|35.6711659|128.4453473|8.071362E-17  |1585740262120|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385098|35.6711659|128.4453473|8.071362E-17  |1585740264147|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385099|35.6711659|128.4453473|8.071362E-17  |1585740266128|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385100|35.6711659|128.4453473|8.071362E-17  |1585740268116|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385101|35.6711659|128.4453473|8.071362E-17  |1585740270109|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385102|35.6711659|128.4453473|8.071362E-17  |1585740272108|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385103|35.6711659|128.4453473|8.071362E-17  |1585740274103|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385104|35.6711659|128.4453473|8.071362E-17  |1585740276108|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.52    |null      |null      |null                                |385105|35.6711659|128.4453473|8.071362E-17  |1585740278112|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.773   |null      |null      |null                                |385106|35.6711659|128.4453473|8.071362E-17  |1585740280125|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.739   |null      |null      |null                                |385107|35.6711659|128.4453473|8.071362E-17  |1585740281932|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.49    |null      |null      |null                                |385108|35.6711659|128.4453473|8.071362E-17  |1585740284103|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.49    |null      |null      |null                                |385109|35.6711659|128.4453473|8.071362E-17  |1585740286120|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.537   |null      |null      |null                                |385110|35.6711659|128.4453473|8.071362E-17  |1585740288106|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.537   |null      |null      |null                                |385111|35.6711659|128.4453473|8.071362E-17  |1585740290122|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.074   |null      |null      |null                                |385112|35.6711659|128.4453473|8.071362E-17  |1585740291947|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.301   |null      |null      |null                                |385113|35.6711659|128.4453473|8.071362E-17  |1585740294136|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.013   |null      |null      |null                                |385114|35.6711659|128.4453473|8.071362E-17  |1585740296099|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.028   |null      |null      |null                                |385115|35.6711659|128.4453473|8.071362E-17  |1585740298238|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.028   |null      |null      |null                                |385116|35.6711659|128.4453473|8.071362E-17  |1585740300107|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.427   |null      |null      |null                                |385117|35.6711659|128.4453473|8.071362E-17  |1585740301987|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.142   |null      |null      |null                                |385118|35.6711659|128.4453473|8.071362E-17  |1585740304108|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.951   |null      |null      |null                                |385119|35.6711659|128.4453473|8.071362E-17  |1585740306119|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.871   |null      |null      |null                                |385120|35.6711659|128.4453473|8.071362E-17  |1585740308264|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.029   |null      |null      |null                                |385121|35.6711659|128.4453473|8.071362E-17  |1585740310108|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.274   |null      |null      |null                                |385122|35.6711659|128.4453473|8.071362E-17  |1585740311985|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.631   |null      |null      |null                                |385123|35.6711659|128.4453473|8.071362E-17  |1585740314117|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.142   |null      |null      |null                                |385124|35.6711659|128.4453473|8.071362E-17  |1585740316105|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.825   |null      |null      |null                                |385125|35.6711659|128.4453473|8.071362E-17  |1585740318180|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.77    |null      |null      |null                                |385126|35.6711659|128.4453473|8.071362E-17  |1585740320106|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.436   |null      |null      |null                                |385127|35.6711659|128.4453473|8.071362E-17  |1585740321967|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.714   |null      |null      |null                                |385128|35.6711659|128.4453473|8.071362E-17  |1585740324102|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.761   |null      |null      |null                                |385129|35.6711659|128.4453473|8.071362E-17  |1585740326112|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385130|35.6711659|128.4453473|8.071362E-17  |1585740328275|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385131|35.6711659|128.4453473|8.071362E-17  |1585740330107|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385132|35.6711659|128.4453473|8.071362E-17  |1585740332101|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.92    |null      |null      |null                                |385133|35.6711677|128.44535  |0.008624776   |1585740333564|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|26.099  |null      |null      |null                                |385134|35.6712125|128.4454205|1.8291938     |1585740335978|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|48.278  |null      |null      |null                                |385135|35.6714653|128.445815 |11.42176      |1585740338110|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|37.47   |null      |null      |null                                |385136|35.6711633|128.4453548|0.0514324     |1585740510044|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|15.958  |null      |null      |null                                |385137|35.6711821|128.4453701|0.008284836   |1585740512063|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|10.468  |null      |null      |null                                |385138|35.6711875|128.4453757|0.008456442   |1585740514264|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|11.738  |null      |null      |null                                |385139|35.6711878|128.445376 |0.0084737465  |1585740515815|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|13.404  |null      |null      |null                                |385140|35.6711885|128.4453811|0.040977016   |1585740517956|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|15.833  |null      |null      |null                                |385141|35.6712033|128.445409 |0.8653001     |1585740520437|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|17.493  |null      |null      |null                                |385142|35.6712037|128.4454155|0.0057971375  |1585740522306|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|19.468  |null      |null      |null                                |385143|35.6712023|128.4454195|0.0030125252  |1585740524440|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|20.516  |null      |null      |null                                |385144|35.6712025|128.4454217|0.0029919746  |1585740525997|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|21.621  |null      |null      |null                                |385145|35.6712025|128.4454296|0.030003373   |1585740527600|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|23.256  |null      |null      |null                                |385146|35.6712025|128.445441 |0.030028053   |1585740530093|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|24.456  |null      |null      |null                                |385147|35.6712026|128.4454475|0.02989586    |1585740531864|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|28.575  |null      |null      |null                                |385148|35.671203 |128.4454568|0.0301181     |1585740534328|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|31.014  |null      |null      |null                                |385149|35.6712029|128.4454621|0.02989895    |1585740536090|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|33.453  |null      |null      |null                                |385150|35.6712028|128.4454671|0.029794483   |1585740537644|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|36.616  |null      |null      |null                                |385151|35.6712028|128.4454742|0.029798573   |1585740539743|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|36.63   |null      |null      |null                                |385152|35.6711954|128.4454812|0.054937363   |1585740541763|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|33.673  |null      |null      |null                                |385153|35.6711955|128.4455028|0.08331392    |1585740544259|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|32.063  |null      |null      |null                                |385154|35.671222 |128.4455628|1.7068866     |1585740546072|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|33.528  |null      |null      |null                                |385155|35.6712622|128.4456532|3.1328154     |1585740548305|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|35.201  |null      |null      |null                                |385156|35.6712744|128.4456839|2.541375      |1585740549955|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|38.122  |null      |null      |null                                |385157|35.6712776|128.445697 |1.4865928     |1585740552091|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|40.43   |null      |null      |null                                |385158|35.6712789|128.4457044|0.9715067     |1585740553990|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|43.346  |null      |null      |null                                |385159|35.6712813|128.4457121|0.6867749     |1585740556068|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|46.049  |null      |null      |null                                |385160|35.6712851|128.4457207|0.6117347     |1585740557799|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|48.605  |null      |null      |null                                |385161|35.6712904|128.4457323|0.59507793    |1585740559815|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|40.451  |null      |null      |null                                |385162|35.6711968|128.445436 |0.04453276    |1585740562016|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|21.607  |null      |null      |null                                |385163|35.6711918|128.445419 |0.04638835    |1585740564197|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|12.663  |null      |null      |null                                |385164|35.6711916|128.4454179|0.047029983   |1585740566434|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|13.894  |null      |null      |null                                |385165|35.6711921|128.4454182|0.04678921    |1585740567757|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|15.93   |null      |null      |null                                |385166|35.6712029|128.4454327|0.06642136    |1585740570093|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|16.577  |null      |null      |null                                |385167|35.6712058|128.4454361|0.06593327    |1585740571657|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|18.133  |null      |null      |null                                |385168|35.6712087|128.4454414|0.065857016   |1585740574074|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|21.063  |null      |null      |null                                |385169|35.67121  |128.445445 |0.065879144   |1585740576291|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|23.303  |null      |null      |null                                |385170|35.671211 |128.445447 |0.06583587    |1585740577814|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|27.061  |null      |null      |null                                |385171|35.6712126|128.4454497|0.06573474    |1585740580410|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|28.979  |null      |null      |null                                |385172|35.6712135|128.4454512|0.06584272    |1585740581831|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|32.792  |null      |null      |null                                |385173|35.671215 |128.4454539|0.06590006    |1585740584163|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|33.516  |null      |null      |null                                |385174|35.6712135|128.4454532|0.038551576   |1585740586054|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|32.864  |null      |null      |null                                |385175|35.6712116|128.4454517|0.038420055   |1585740587656|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|30.705  |null      |null      |null                                |385176|35.6712067|128.4454479|0.09453789    |1585740590318|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|29.179  |null      |null      |null                                |385177|35.6711982|128.4454437|0.05727156    |1585740592067|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|26.582  |null      |null      |null                                |385178|35.6711898|128.4454406|0.056865767   |1585740594096|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|25.909  |null      |null      |null                                |385179|35.671183 |128.445439 |0.05668218    |1585740596411|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|27.363  |null      |null      |null                                |385180|35.6711811|128.4454386|0.056622017   |1585740597861|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|28.804  |null      |null      |null                                |385181|35.6711776|128.4454371|0.10586498    |1585740600267|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|26.626  |null      |null      |null                                |385182|35.6711779|128.4454267|0.48539108    |1585740601514|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|20.963  |null      |null      |null                                |385183|35.671174 |128.445384 |2.0578725     |1585740603715|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|12.033  |null      |null      |null                                |385184|35.6711139|128.4452679|3.618233      |1585740606106|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|10.504  |null      |null      |null                                |385185|35.6710439|128.4451532|4.341887      |1585740608302|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|10.257  |null      |null      |null                                |385186|35.6709797|128.4450519|4.7028513     |1585740610363|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|9.175   |null      |null      |null                                |385187|35.6708839|128.4448869|5.231091      |1585740612289|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|7.937   |null      |null      |null                                |385188|35.6708047|128.444754 |6.4964867     |1585740614099|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.442   |null      |null      |null                                |385189|35.670716 |128.444611 |7.470548      |1585740616093|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385190|35.6706249|128.4444609|8.136254      |1585740618104|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385191|35.6705308|128.4443059|8.523364      |1585740620090|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385192|35.6704231|128.4441421|9.147172      |1585740622099|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385193|35.6703135|128.4439731|9.730553      |1585740624086|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385194|35.6701922|128.4437787|9.984848      |1585740626266|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385195|35.6700782|128.4435939|10.609857     |1585740628103|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.2     |null      |null      |null                                |385196|35.669948 |128.4433928|10.749801     |1585740630287|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385197|35.6698151|128.4432088|11.617369     |1585740632083|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385198|35.6696705|128.4430096|12.058301     |1585740634090|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385199|35.6695165|128.4428044|12.400737     |1585740636094|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385200|35.6693633|128.4426078|12.654005     |1585740638089|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385201|35.6692045|128.4424029|12.509865     |1585740640095|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385202|35.6690664|128.4422081|12.2057295    |1585740642095|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.58    |null      |null      |null                                |385203|35.6689644|128.4419815|11.832879     |1585740644094|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.15    |null      |null      |null                                |385204|35.6689104|128.4417505|11.2108965    |1585740646092|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.18    |null      |null      |null                                |385205|35.6688892|128.4415165|10.770901     |1585740648082|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.333   |null      |null      |null                                |385206|35.6689004|128.4412847|10.403697     |1585740650084|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385207|35.6689301|128.4410528|10.2238455    |1585740652091|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385208|35.6689981|128.4408344|10.012431     |1585740654085|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.0     |null      |null      |null                                |385209|35.6691032|128.4406407|9.810687      |1585740656216|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.2     |null      |null      |null                                |385210|35.6692242|128.4404867|9.987092      |1585740658095|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385211|35.6693676|128.4403592|10.12792      |1585740660097|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385212|35.6695398|128.4402607|10.476901     |1585740662086|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.0     |null      |null      |null                                |385213|35.6697261|128.440197 |10.569719     |1585740664088|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.6     |null      |null      |null                                |385214|35.6699283|128.4401445|10.702956     |1585740666304|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.8     |null      |null      |null                                |385215|35.6701228|128.4400946|10.743291     |1585740668259|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385216|35.6703048|128.4400545|10.231348     |1585740670064|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385217|35.6704915|128.4400086|9.669836      |1585740672256|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385218|35.6706407|128.4399656|8.056886      |1585740674245|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385219|35.67074  |128.4399293|6.1958303     |1585740676067|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385220|35.6708173|128.4399015|5.285675      |1585740678076|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385221|35.6708865|128.4398739|4.924392      |1585740680077|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385222|35.6709702|128.4398387|5.6634293     |1585740682066|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385223|35.671079 |128.4397917|6.4735913     |1585740684073|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385224|35.6712127|128.439736 |7.8751726     |1585740686073|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385225|35.6713693|128.4396649|8.864728      |1585740688067|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.4     |null      |null      |null                                |385226|35.6715447|128.4395855|9.806934      |1585740690075|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385227|35.6717178|128.4395054|10.261646     |1585740692062|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385228|35.6719096|128.4394185|10.509347     |1585740694383|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385229|35.6720926|128.4393476|11.104667     |1585740696219|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385230|35.6722803|128.4392791|11.81972      |1585740698059|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385231|35.6725089|128.4391838|12.07604      |1585740700370|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385232|35.6727127|128.4390785|12.361758     |1585740702238|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385233|35.6729132|128.4389613|12.852654     |1585740704064|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.8     |null      |null      |null                                |385234|35.6731207|128.4388161|13.438774     |1585740706068|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.58    |null      |null      |null                                |385235|35.6733297|128.4386387|14.225297     |1585740708060|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.65    |null      |null      |null                                |385236|35.6735477|128.4384248|14.202185     |1585740710222|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.65    |null      |null      |null                                |385237|35.6737412|128.4382011|15.192307     |1585740712059|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.58    |null      |null      |null                                |385238|35.6739408|128.437967 |15.205445     |1585740714069|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.36    |null      |null      |null                                |385239|35.6741324|128.4377391|15.473345     |1585740716055|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.58    |null      |null      |null                                |385240|35.6743299|128.4374953|15.641686     |1585740718058|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.816   |null      |null      |null                                |385241|35.6745272|128.4372606|15.409873     |1585740720062|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385242|35.6747204|128.4370347|15.199008     |1585740722058|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385243|35.6749287|128.4368232|14.728884     |1585740724063|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.666   |null      |null      |null                                |385244|35.6751351|128.4366422|14.4367695    |1585740726057|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.333   |null      |null      |null                                |385245|35.6753481|128.4364704|14.342035     |1585740728068|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.666   |null      |null      |null                                |385246|35.675571 |128.4363133|14.350309     |1585740730056|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.8     |null      |null      |null                                |385247|35.675816 |128.4361712|13.918339     |1585740732251|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385248|35.6760543|128.4360433|14.295278     |1585740734221|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385249|35.6762995|128.4359172|15.251142     |1585740736039|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385250|35.6765757|128.4357668|15.405247     |1585740738232|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385251|35.6768427|128.4355948|16.134298     |1585740740236|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.2     |null      |null      |null                                |385252|35.6771005|128.4354045|17.21982      |1585740742073|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|6.0     |null      |null      |null                                |385253|35.6773747|128.4351629|17.459398     |1585740744201|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.6     |null      |null      |null                                |385254|35.6776267|128.4349004|18.852707     |1585740746059|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.6     |null      |null      |null                                |385255|35.6778732|128.4345833|18.20912      |1585740748247|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.2     |null      |null      |null                                |385256|35.6780996|128.4342592|18.774633     |1585740750242|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|5.0     |null      |null      |null                                |385257|35.6783307|128.4339313|20.270805     |1585740752062|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.333   |null      |null      |null                                |385258|35.6785715|128.4335986|19.95554      |1585740754059|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|4.0     |null      |null      |null                                |385259|35.6788116|128.4332835|20.160406     |1585740756050|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.78    |null      |null      |null                                |385260|35.6790811|128.4329723|20.192755     |1585740758054|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|3.58    |null      |null      |null                                |385261|35.6793535|128.4326831|18.858608     |1585740760274|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
